"# export_metadata: {""exported_at"": ""2026-08-23T03:30:25Z"", ""skill"": ""iran-chem-database@2.13.0 (clawhub: @orionshaowswmw/iran-chem-database)"", ""scope"": ""BEST-EFFORT dated index of organic molecules offered by verified IRANIAN suppliers (public Telegram channels + public supplier web catalogs), crawled 2026-08-23 from a foreign datacenter. NOT a claim of national completeness; coverage per source is in coverage_report.json."", ""rows"": 334, ""organic_rows"": 210, ""unknown_organic_rows"": 124, ""unique_molecules"": 334, ""ai_assisted_identities"": 194, ""channel_verification"": {""merckmillipore"": {""verified"": true, ""country"": ""IR"", ""score"": 60, ""families"": [""language"", ""location"", ""phone""], ""level"": ""offline""}, ""labshop"": {""verified"": false, ""country"": null, ""score"": 25, ""families"": [""language"", ""location""], ""level"": ""offline""}, ""minatajhiz"": {""verified"": true, ""country"": ""IR"", ""score"": 65, ""families"": [""domain"", ""language"", ""location""], ""level"": ""offline""}, ""ChemIranSanat"": {""verified"": true, ""country"": ""IR"", ""score"": 60, ""families"": [""language"", ""location"", ""phone""], ""level"": ""offline""}, ""Maran_Tejarat_Eshen"": {""verified"": false, ""country"": null, ""score"": 45, ""families"": [""currency"", ""language"", ""location""], ""level"": ""offline""}, ""jahaneshimicom"": {""verified"": false, ""country"": null, ""score"": 25, ""families"": [""language"", ""location""], ""level"": ""offline""}, ""Ch_Chemical_leaders"": {""verified"": false, ""country"": null, ""score"": 45, ""families"": [""currency"", ""language"", ""location""], ""level"": ""offline""}, ""Boof_company"": {""verified"": true, ""country"": ""IR"", ""score"": 60, ""families"": [""language"", ""location"", ""phone""], ""level"": ""offline""}, ""fanchem"": {""verified"": true, ""country"": ""IR"", ""score"": 85, ""families"": [""domain"", ""language"", ""phone""], ""level"": ""offline""}, ""IranChemicals"": {""verified"": false, ""country"": null, ""score"": 25, ""families"": [""language"", ""location""], ""level"": ""offline""}, ""chemgroup"": {""verified"": false, ""country"": null, ""score"": 45, ""families"": [""currency"", ""language"", ""location""], ""level"": ""offline""}, ""LabTel"": {""verified"": false, ""country"": null, ""score"": 25, ""families"": [""language"", ""location""], ""level"": ""offline""}}, ""notes"": ""identity_method: alias=curated dictionary, cas_only(+pubchem), structured_alias/structured_pubchem=skill shape extractor, ai_resolved+=cloud model (router.py) + PubChem check. organic_status=unknown rows are unresolved records, kept per skill mandate, never silently discarded.""}"
molecule,cas,pubchem_cid,inchi_key,formula,molecular_weight,canonical_smiles,common_name,iupac_name,organic_status,identity_method,kind,grade,brand,sku,purity_percent,pack_size,availability,price,n_suppliers,suppliers,n_source_records,source_urls,date_range,text_evidence
CAS 13476-74-7,13476-74-7,,,,,,CAS 13476-74-7,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:chemgroup,1,,,🎥 تعادل شیمیایی آهن (III) تیوسیانات #ارسالی_کاربران @ChemGroup
CAS 13494-35-6,13494-35-6,,,,,,CAS 13494-35-6,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:minatajhiz,1,,,Selenium dioxide 800653 #merck
CAS 135-39-1,135-39-1,,,,,,CAS 135-39-1,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,"ترت بوتیل پروکسی بنزوات ترک Efox30 به مقدار محدودی موجود می باشد #ماران_تجارت_اشن 021-22799285,95 09128066375"
CAS 13536-36-0,13536-36-0,,,,,,CAS 13536-36-0,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,💢 💢 ماران تجارت اشن فروش ویژه مواد اولیه شیمیایی #EFOX30 #موجود_در_انبار #ترت_بوتیل_پروکسی_بنزوات برای استعلام قیمت با ما در تماس باشید: 09102296278 📱
CAS 1406-16-2,1406-16-2,,,,,,CAS 1406-16-2,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:ChemIranSanat,1,,,نور خورشید و ویتامین D 🆔 @ChemIran1
CAS 141-03-5,141-03-5,,,,,,CAS 141-03-5,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,#اکرلیک_اسید_گلسیال اکرلیک اسید گلسیال ( #GAA ) مایع بی‌رنگ و شفاف با بوی اسیدی تند می باشد. این ماده دارای قابلیت اختلاط با آب، الکل ها و اترها می باشد. ● مزایای و ویژگی های کاربردی : • از لحاظ خواص و ویژگی ها بسیار مشابه با اکرلیک اسید • دارای خلوص بالاتر نسبت به اکرلیک اسید(بالای 98 درصد). • دارا
CAS 141-42-2,141-42-2,,,,,,CAS 141-42-2,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,"مقدار محدودی مونومر 2EHA ستلایت چین موجود می باشد. #ماران_تجارت_اشن 021-22799285,95 09128066375"
CAS 141-56-8,141-56-8,,,,,,CAS 141-56-8,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,"مونومر 2EHA ستلایت چین موجود می باشد. #ماران_تجارت_اشن 021-22799285,95 09128066375"
CAS 141-61-9,141-61-9,,,,,,CAS 141-61-9,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,"مونومر 2EHA ستلایت چین موجود می باشد. #ماران_تجارت_اشن 021-22799285,95 09128066375"
CAS 141-64-8,141-64-8,,,,,,CAS 141-64-8,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,"فروش ویژه مونومر 2EHA ستلایت چین به مدت محدود. #ماران_تجارت_اشن 021-22799285,95 09128066375"
CAS 141-69-9,141-69-9,,,,,,CAS 141-69-9,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,"مقدار محدودی مونومر 2EHA ستلایت چین موجود می باشد. #ماران_تجارت_اشن 021-22799285,95 09128066375"
CAS 142-32-9,142-32-9,,,,,,CAS 142-32-9,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,#هیدروکسی_پروپیل_متاکریلات (HPMA#) مونومری آبگریز، شفاف و بی رنگ است. مزایای کاربردی: • خواص آبگریزی • واکنش پذیری بالا • ایجاد پایداری هیدرولیکی در پلیمر تولیدی • بهبود خاصیت انعطاف پذیری • بهبود مقاومت به شرایط آب و هوایی • قابلیت کوپلیمر شدن با طیف وسیعی از مونومرهای اکریلاتی • ایجاد چسبندگی به س
CAS 142-89-6,142-89-6,,,,,,CAS 142-89-6,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,#هیدروکسی_اتیل_اکریلات ( #2HEA ) مونومر اکریلاتی بی رنگ و شفاف است. ● ویژگی های 2HEA: • ایجاد مقاومت در برابر خراش • چسبندگی زیاد • ایجاد مقاومت شیمیایی • دارای خواص شبکه ای کننده • بهبود مقاومت به شرایط آب و هوایی • کمک به تنظیم رئولوژی ● کاربردها: • تولید هموپلیمر و کوپلیمرهای اکرلیک • تولید رنگ و
CAS 147-15-1,147-15-1,,,,,,CAS 147-15-1,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:ChemIranSanat,1,,,تریسین 98% آلفاایسر موجود و آماده تحویل @ChemIran1
CAS 25038-54-4,25038-54-4,,,,,,CAS 25038-54-4,,unknown,ai_resolved+cas_only,polymer,research,,,,,,,1,telegram:ChemIranSanat; telegram:Maran_Tejarat_Eshen,1,,,430862 Aldrich Poly(ethylene-co-glycidyl methacrylate) موجود و آماده تحویل ✅ شیمیران صنعت فقط اصلی ❓ درخواست قیمت یا سفارش کالا 👇 ADMIN 🆔 @ChemIranAdmin 🆔 @ChemIran1
CAS 25038-59-9,25038-59-9,,,,,,CAS 25038-59-9,,unknown,ai_resolved+cas_only,polymer,industrial,,,,,,,1,telegram:chemgroup,1,,,📚 مقاله فرآیند تهیه و تولید PET در پتروشیمی تندگویان پلیمر PolyEthylene Terephethalate یا به اختصار PET جزء پلیمر های با زنجیره طولانی وابسته به خانواده پلی استرها می باشد. پلی استر PET یا پلی اتیلن ترفتالات در دو گرید Bottle و Textile (هرکدام دو کارخانه مجزا) تولید میشود که از لحاظ تهیه پلیمر این د
CAS 25336-56-1,25336-56-1,,,,,,CAS 25336-56-1,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,🌍 ماران تجارت 🌍 فروش پروفرمایی Desmodur N75 MPA/X AH-4075P/X 📱 09102296278 برای استعلام قیمت با ما در تماس باشید.
CAS 26264-81-1,26264-81-1,,,,,,CAS 26264-81-1,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:ChemIranSanat,1,,,اتم به اتم با جدول تناوبی 39. ایتریم یکی از چند عنصر کشف شده در معادن شهر Ytterby سوئد، ایتریم است که با افزودن اکسید آن به شیشه، لنزهای دوربین مقاوم به گرما و ضربه ایجاد می شود. به دلیل گرانی برخی از سنگهای قیمتی، بازاری برای شبیه سازی ارزانتر وجود دارد.…
CAS 503-82-0,503-82-0,,,,,,CAS 503-82-0,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:ChemIranSanat,1,,,شیمی زنجبیل ترکیب zingibirene یک نوع روغن و عامل اصلی بوی زنجبیل است. اکثر مواد موجود در زنجبیل برای سلامتی انسان بسیار سودمند هستند. 🆔 @ChemIran1
CAS 54084-59-8,54084-59-8,,,,,,CAS 54084-59-8,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:ChemIranSanat,1,,,💎 اکثر سنگهای قیمتی از ترکیب چند ماده تشکیل شده اند، مثلا زمرد از سیلیکات آلومینیوم و بریلیوم تشکیل شده، تنها الماس کاملا خالص بوده و کاملا از کربن تشکیل شده است. 🆔 @ChemIran1
CAS 541-28-2,541-28-2,,,,,,CAS 541-28-2,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:minatajhiz,1,,,Sodium chloroacetate 820293 #merck
CAS 56-61-9,56-61-9,,,,,,CAS 56-61-9,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:ChemIranSanat,1,,,شیمی عجیب و غریب سیستمی طراحی شده که از ادرار به عنوان سلول سوختی میکروبی برق تولید میکند. با شکستن مولکولهای آلی موجود در ادرار مانند اوریک اسید برق تولید میشود ( هر 25ml ادرار 0.25mA) 🆔 @ChemIran1
CAS 57-06-9,57-06-9,,,,,,CAS 57-06-9,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:ChemIranSanat,1,,,شیمی عجیب و غریب یک غذای ژاپنی به نام واسابی (ریشه خردل) به دلیل داشتن آلیل ایزوتیوسیانات میتواند به عنوان هشدار دهنده آتش باشد این پژوهش برنده IG Nobel، نوبل یافته های غیرمعمول شده است 🆔 @ChemIran1
CAS 57-46-7,57-46-7,,,,,,CAS 57-46-7,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:minatajhiz,1,,,فلورسانس ویتامین B12 @minatajhiz_aria
CAS 57-89-6,57-89-6,,,,,,CAS 57-89-6,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:ChemIranSanat,1,,,نور خورشید و ویتامین D بخشی از تابش خورشید با طول موج 290-315 نانومتر ترکیب 7-دهیدروکلسترول موجود در پوست را به ویتامین D تبدیل میکند. 🆔 @ChemIran1
CAS 5778-37-4,5778-37-4,,,,,,CAS 5778-37-4,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:chemgroup,1,,,💎 الماس زیر دستگاه پرس الماس یکی از سنگ‌های قیمتی و یکی از آلوتروپهای کربن است که در فشارهای بالا پایدار است. @ChemGroup
CAS 59-01-2,59-01-2,,,,,,CAS 59-01-2,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام رنگ مالاشیت گرین دارید؟ 09195743545
CAS 60014-58-5,60014-58-5,,,,,,CAS 60014-58-5,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:merckmillipore,1,,,Gibco rpmi ref: 72400-021 موجود میباشد تعداد محدود خواهشمندم جهت اطلاعات بیشتر با شماره09391719218 (ترابپور ) تماس حاصل فرمایید. لینک کانال 👇 👇 👇 👇 👇 🧫 🧪 🔬 🥼 https://t.me/merckmillipore
CAS 611-18-1,611-18-1,,,,,,CAS 611-18-1,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:ChemIranSanat,1,,,#C5610 #SIGMA #L -Cysteine hydrochloride monohydrate PharmaGrade موجود و آماده تحویل @ChemIranAdmin 🆔 @ChemIran1
CAS 6314-03-6,6314-03-6,,,,,,CAS 6314-03-6,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام دی متیل سیلوکسان برای ضد کف روغن میخواهیم مهر آزما طب 09032229377
CAS 63231-67-4,63231-67-4,,,,,,CAS 63231-67-4,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:chemgroup,1,,,💢 مقاله ساخت سیلیکاژل دانسیته پایین با استفاده از مایع‌های فوق بحرانی سیلیکاژل با دانسیته پایین به روش ­های گوناگون تهیه می ­شود. روش استفاده از سدیم سیلیکات به ­عنوان منبع سیلیکون برای تهیه هسته اولیه سیلیسیلیک اسید، با توجه به فراوانی، تولید داخل و قیمت ارزان مواد اولیه مصرفی؛ یکی از روش­های مناسب
CAS 70253-93-6,70253-93-6,,,,,,CAS 70253-93-6,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:minatajhiz,1,,,70253 #sigma
CAS 75-20-7,75-20-7,,,,,,CAS 75-20-7,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام کاربید کلسیم ٢ تن خرید داریم 09132259042
CAS 7772-94-7,7772-94-7,,,,,,CAS 7772-94-7,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام هیدروژن سولفیت غذایی موجو دارید؟ 09370661947
CAS 7782-01-4,7782-01-4,,,,,,CAS 7782-01-4,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام سولفات نیکل مورد نیاز است 09389870257
CAS 80-58-6,80-58-6,,,,,,CAS 80-58-6,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,💢 💢 ماران تجارت اشن فروش ویژه مواد اولیه شیمیایی #مونومر_متیل_متا_آکریلات #MMA #LOTTE #موجود_در_انبار برای استعلام قیمت با ما در تماس باشید: 09102296278 📱
CAS 80-61-5,80-61-5,,,,,,CAS 80-61-5,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:minatajhiz,1,,,Pyromellitic dianhydride 807516 #merck
CAS 8001-32-5,8001-32-5,,,,,,CAS 8001-32-5,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Ch_Chemical_leaders,1,,,#تبلیغات 🔹 پلی‌زون – تأمین‌کننده رسمی روغن کرچک صنعتی از برند معتبر ULTRA 🔸 تولید هند | گرید FSG | کیفیت پایدار و مطمئن 🔸 بسته‌بندی بشکه‌ای | موجود در انبار تهران ✅ آماده ثبت سفارش و ارسال فوری به سراسر کشور 📞 برای استعلام قیمت و خرید با ما در تماس باشید: 🌐 www.polyzone.ir ☎️ 021-66902820 📌 پلی‌زون
CAS 8001-35-4,8001-35-4,,,,,,CAS 8001-35-4,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Ch_Chemical_leaders,1,,,#تبلیغات 🔹 پلی‌زون – تأمین‌کننده رسمی روغن کرچک صنعتی از برند معتبر ULTRA 🔸 تولید هند | گرید FSG | کیفیت پایدار و مطمئن 🔸 بسته‌بندی بشکه‌ای | موجود در انبار تهران ✅ آماده ثبت سفارش و ارسال فوری به سراسر کشور 📞 برای استعلام قیمت و خرید با ما در تماس باشید: 🌐 www.polyzone.ir ☎️ 021-66902820 📌 پلی‌زون
CAS 8002-74-2,8002-74-2,,,,,,CAS 8002-74-2,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,Artin Kimya,1,,,"پارافین جامد _ موم پارافین که پس از پالایش نفت خام به دست می آید، برای استفاده با توجه به درخواست های ویژه مشتریان توسط شیمیلیا آماده به کار میشود. به طور کلی، انواع موم پارافین با نقطه ذوب 48 درجه پارافین جامد توضیحات [ادامه](https://artinkimya.com/%d9%be%d8%a7%d8%b1%d8%a7%d9%81%db%8c%d9%86/ ""پاراف"
CAS 8002-75-3,8002-75-3,,,,,,CAS 8002-75-3,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:IranChemicals,1,,,🍀 🍀 🍀 🔴 #بهداشت #صنعت #فناوری #پسماند 🟩 روغن پالم یا روغن نخل - ۲ 🔸 زبان انگلیسی 🔴 ۳۷ ٪ کل تولید روغن خوراکی و سرخ کردنی دنیا با کاربردهای جدید در سوخت گیاهی 🔸 روغن نخل یا روغن پالم - که در مستند کنونی به اشتباه روغن خرما ترجمه شده - گونه‌ای روغن گیاهی خوراکی است که از مغز میوه نخل روغنی استخراج می‌
CAS 8006-35-9,8006-35-9,,,,,,CAS 8006-35-9,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام واکس کارنوا موجود هست؟ 09131113961
CAS 8006-61-9,8006-61-9,,,,,,CAS 8006-61-9,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,برای صادرات وایت اسپریت 250 تن برای یکی از کشورهای همسایه در صورت امکان تماس بگیرید 09127964783
CAS 801246-17-1,801246-17-1,,,,,,CAS 801246-17-1,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:minatajhiz,1,,,5-Aminoisophthalic acid 801246 merck
CAS 806074-14-2,806074-14-2,,,,,,CAS 806074-14-2,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:minatajhiz,1,,,806074 merck 2-methylnaphtalene
CAS 8062-44-2,8062-44-2,,,,,,CAS 8062-44-2,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,🌹 *کسب و کارتون پربرکت* 🌹 🍃 هیومیک اسید 80٪ سرای سپند 🍃 📦 بسته بندی 10 کیلویی 🎫 قیمت عالی موجود میباشد. تلفن سفارش 📲 09180106694 ترابی ______________________ 🚌 🚎 ارسال از تهران
CAS 808270-46-6,808270-46-6,,,,,,CAS 808270-46-6,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:minatajhiz,1,,,Triphenylphosphine 808270 250gr #merck
CAS 86290-81-5,86290-81-5,,,,,,CAS 86290-81-5,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:IranChemicals,1,,,#بنزین #اینفوگرافی
CAS 869-70-5,869-70-5,,,,,,CAS 869-70-5,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,دو هیدروکسی اتیل متااکریلات HEMA موجود در انبار
CAS 9000-61-7,9000-61-7,,,,,,CAS 9000-61-7,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام اچ پی ام سی برای تولید چسب کاشی مورد نیاز است 09113439181
CAS 9002-84-0,9002-84-0,,,,,,CAS 9002-84-0,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:labshop,1,,,پارافیلم آمریکایی با قیمت فوق العاده رقابتی هر کارتون ۱۲ رول 🌟 🌟 🌟 @labshop
CAS 9002-86-2,9002-86-2,,,,,,CAS 9002-86-2,,unknown,ai_resolved+cas_only,polymer,industrial,,,,,,,1,telegram:fanchem; telegram:chemgroup,1,,,⚠️ شکست مذاب در PVC؛ پدیده‌ای پنهان اما زیان‌بار در فرآیند تولید 🔬 ناپایداری حرارتی در PVC، یکی از مهم‌ترین دلایل بروز پدیده‌ای به نام شکست مذاب است که می‌تواند خود را به شکل: ▪️ موج‌دار شدن سطح، زبری یا پارگی جریان مذاب ▪️ ناپیوستگی در خروجی قالب ▪️ کاهش کیفیت سطحی و رئولوژیکی نشان دهد. 🔧 علت اصلی؟
CAS 9002-88-4,9002-88-4,,,,,,CAS 9002-88-4,,unknown,ai_resolved+cas_only,polymer,industrial,,,,,,,1,telegram:Ch_Chemical_leaders; telegram:fanchem,1,,,#تبلیغات ✅ شرکت بیتاپلیمرپاسارگاد ✅ تامین کننده پلاستیک های مهندسی و افزودنی های پلیمری 🔴 فروش ویژه متالوسن ۱۰۱۸ و ۳۵۱۸ Metallocene polyethylene (MLLDPE) 🔶 Exceed 1018MA 🔶 Exceed 3518CB cast راه های ارتباطی ما و شما 📲 09374677602 ☎️ 02122295451
CAS 9002-93-1,9002-93-1,,,,,,CAS 9002-93-1,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:ChemIranSanat,1,,,X114 Sigma-Aldrich Triton ™ X-114 500ml 🔜 موجود و آماده تحویل ✅ شیمیران صنعت فقط اصلی ♾ موجودی و تنوع بی نظیر از برندهای معتبر 📦 ارسال رایگان 📱 سفارش کالا 👇 📞 0938-648-9001 🆔 @ChemIranAdmin 🆔 @ChemIran1
CAS 9003-02-7,9003-02-7,,,,,,CAS 9003-02-7,,unknown,ai_resolved+cas_only,polymer,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام پلی آکریلیک سدیم برای دوغاب سرامیکی مورد نیاز است 09378679774
CAS 9003-05-6,9003-05-6,,,,,,CAS 9003-05-6,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:ChemIranSanat,1,,,"P2443 Sigma-Aldrich Pluronic ® F-127 powder, BioReagent, suitable for cell culture 1KG 🔜 موجود و آماده تحویل ✅ شیمیران صنعت فقط اصلی ♾ موجودی و تنوع بی نظیر از برندهای معتبر 📦 ارسال رایگان 📱 سفارش کالا 👇 📱 0938 648 9001 ☎️ 77 88 18 08 🆔 @ChemIranAdmin 🆔 @ChemIran1"
CAS 9003-05-8,9003-05-8,,,,,,CAS 9003-05-8,,unknown,ai_resolved+cas_only,polymer,industrial,,,,,,,1,telegram:chemgroup,1,,,🎥 سدیم پلی اکریلات و آب (برف مصنوعی ❄️ ) #ارسالی_کاربران @ChemGroup
CAS 9003-25-2,9003-25-2,,,,,,CAS 9003-25-2,,unknown,ai_resolved+cas_only,polymer,research,,,,,,,1,telegram:minatajhiz,1,,,"Polyisobutylene 181455 Aldrich average Mw ~500,000, average Mn ~200,000 by GPC/MALLS, average Mv ~420,000 100gr"
CAS 9004-34-6,9004-34-6,,,,,,CAS 9004-34-6,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,"تیلوز MH4000 موجود می باشد. #ماران_تجارت_اشن 021-22799285,95 09128066375"
CAS 9004-67-5,9004-67-5,,,,,,CAS 9004-67-5,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:IranChemicals,1,,,🔴 #فروش 🟩 غلظت دهنده سلولزی HEC 100.000 SAM CELL 100 BE 🔴 غلظت دهنده سلولزی با سرعت غلظت دهندگی بسیار بالا ✅ براقیت بالا ✅ پیگمنت پذیری بالا ✅ مقاومت شستشو بالا ✅ چکه و پاشش رنگ متوسط ✅ احتباس آب متوسط ✅ رئولوژی سودوپلاستیک عالی 🔴 تلفن سفارش :…
CAS 9004-70-0,9004-70-0,,,,,,CAS 9004-70-0,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:IranChemicals,1,,,🔥 ⛔️ 🔥 🔴 #جنگ #صنعت #حوادث صنعتی 🟩 آسیب کارخانجات مهمات سازی پارچین در حملات اسرائیل 🔴 تولید رزین نیتروسلولز جامد قطعا متوقف شده است . ✅ این ماده یعنی نیتروسلولز یا باروت سفید علاوه بر کاربری های صنعت رنگ و رزین ؛ در مهمات سازی و سوخت جامد موشک کاربرد دارد ! 🔥 ⛔️ 🔥 🟣 شهرام یزدی ۴ / ۷ / ۱۴۰۴
CAS 9004-74-6,9004-74-6,,,,,,CAS 9004-74-6,,unknown,ai_resolved+cas_only,composite,industrial,,,,,,,1,telegram:IranChemicals,1,,,🔥 🆘 🔥 🔴 #حوادث صنعتی 🟩 عامل فاجعه بندرعباس شناخته شد ! 🔴 بر اساس اطلاعات واصله از منابع مستقل ماده منفجره در اسکله شهید رجایی ۲۰۰ تن رزین نیتروسلولز جامد با کاربرد دو گانه نظامی و غیر نظامی بوده است ! ✅ این ماده با قدرت انفجاری بیش از ۵ برابر دینامیت…
CAS 9004-90-0,9004-90-0,,,,,,CAS 9004-90-0,,unknown,ai_resolved+cas_only,composite,industrial,,,,,,,1,telegram:IranChemicals,1,,,🔴 #خرید 🔴 رزین لاک نیتروسلولزی به قیمت خوب خریدارم 09123262329
CAS 9005-37-6,9005-37-6,,,,,,CAS 9005-37-6,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام پودر استویا بصورت عمده قیمت لطف کنید 09131613642
CAS 9011-10-7,9011-10-7,,,,,,CAS 9011-10-7,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,"مقدار محدودی PMMA CM205 آماده فروش می باشد. #ماران_تجارت_اشن 021-22799285,95 09128066375"
CAS 9011-14-7,9011-14-7,,,,,,CAS 9011-14-7,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,مقدار محدودی PMMA CM205 قابل فروش به شرکتهای تولیدی موجود می باشد
CAS 9016-10-4,9016-10-4,,,,,,CAS 9016-10-4,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:IranChemicals,1,,,🥇 🥇 🥇 🔴 #دانستنی ها #فناوری 🟩 بانو سهیلا سلحشور کردستانی 🔴 استخراج کیتوسان نجات بخش از پوسته میگو ✅ بنیانگزار شرکت کیتوتک ✅ ساخت ترمیم کننده های پروتئینی زخم و باندهای بندآورنده خون 🏆 🏆 🏆
CAS 9040-37-9,9040-37-9,,,,,,CAS 9040-37-9,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,پودر مالتو دکسترین پگاه تهران ٢٠ کیسه میخوام کسی داره؟ 09045160466
CAS 9048-46-8,9048-46-8,,,,,,CAS 9048-46-8,,unknown,ai_resolved+cas_only,substance,research,,,,,,,1,telegram:ChemIranSanat,1,,,کدهای موجود از BSA کمپانی سیگماآلدریچ @ChemIranAdmin 🆔 @ChemIran1
CAS 9051-94-9,9051-94-9,,,,,,CAS 9051-94-9,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:jahaneshimicom,1,,,سلام مالتو دکسترین برند fic مورد نیاز هست 09126116567
CAS 94-54-8,94-54-8,,,,,,CAS 94-54-8,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:Maran_Tejarat_Eshen,1,,,"ترت بوتیل پروکسی بنزوات ترک Efox30 به مقدار محدودی موجود شد. #ماران_تجارت_اشن 021-22799285,95 09128066375"
CAS 94948-59-1,94948-59-1,,,,,,CAS 94948-59-1,,unknown,ai_resolved+cas_only,substance,industrial,,,,,,,1,telegram:ChemIranSanat,1,,,کیت TNF ALPHA موجود و آماده تحویل 🆔 @ChemIran1
