"# export_metadata: {""exported_at"": ""2026-08-27T12:27:57Z"", ""skill"": ""iran-chem-database@2.21.1 (clawhub: @orionshaowswmw/iran-chem-database)"", ""workspace_router_models"": ""9 providers / 767 models (tools/router.py fleet)"", ""rows"": 1399, ""confirmed_organic"": 1399, ""organic_gate"": ""carried from PubChem/RDKit-verified seed for seed-sourced rows; structure/formula first for all live rows (organic_status=true)"", ""unique_cids"": 1352, ""inchikey_merged_alt_cids"": 10, ""rows_flagged_cas_cid_conflict"": 23, ""cas_cid_conflict_meaning"": ""row CAS resolves in PubChem to a CID set that does not include the row CID — inherited from supplier catalogue data; flagged for human review, not silently edited"", ""unique_inchikeys"": 1352, ""rows_with_cas"": 705, ""rows_with_canonical_smiles"": 1029, ""rows_with_evidence_url"": 1315, ""input_rows_by_source"": {""seed_2026-08-25"": 1041, ""seed_2026-08-24"": 1068, ""live_web_catalogue"": 114, ""live_telegram_listing"": 349, ""ai_model_fleet"": 615, ""wayback_archived_pages"": 0}, ""rejected_rows"": 225, ""model_fleet_normalization"": {""pass"": {""titles"": 2400, ""pubchem_confirmed_names"": 1825, ""confirmed_unique_cids"": 505, ""multi_model_agreement"": 403, ""models"": [""gemini"", ""mistral"", ""groq"", ""llm7"", ""router""]}, ""pass_p2"": {""titles"": 3200, ""pubchem_confirmed_names"": 110, ""confirmed_unique_cids"": 53, ""multi_model_agreement"": 23, ""models"": [""gemini"", ""mistral"", ""groq"", ""llm7"", ""router""]}, ""pass_p3"": {""titles"": 2500, ""pubchem_confirmed_names"": 130, ""confirmed_unique_cids"": 57, ""multi_model_agreement"": 17, ""models"": [""gemini"", ""mistral"", ""groq"", ""llm7"", ""router""]}}, ""model_fleet_rule"": ""model answers accepted ONLY when PubChem confirms the identity; disagreement -> left unresolved, never guessed"", ""composition_top"": {""seed_2026-08-24 + seed_2026-08-25"": 496, ""ai_model_fleet"": 197, ""seed_2026-08-25"": 136, ""ai_model_fleet + seed_2026-08-24 + seed_2026-08-25"": 116, ""seed_2026-08-24"": 92, ""ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25"": 87, ""live_telegram_listing + seed_2026-08-24 + seed_2026-08-25"": 81, ""ai_model_fleet + live_web_catalogue"": 35}, ""pipeline"": ""seed baseline + 2026-08-27 LIVE crawl (Telegram full-history mirror, public WooCommerce Store API, WP product sitemaps, Wayback CDX enumeration for geo-blocked .ir catalogues) -> skill parsers -> grade policy -> ChemicalValidator (RDKit/PubChem/CAS checksum) -> organic gate (structure first) -> model-fleet normalization (5 providers, PubChem-confirmed only) -> CID dedupe -> provenance_hash"", ""scope"": ""BEST-EFFORT dated index of CONFIRMED-ORGANIC molecules appearing in public Iranian supplier catalogues/channels reachable from this sandbox. NOT a national census; NOT complete; product page presence is not proof of stock. Coverage of the configured crawl is reported in coverage_report.json."", ""cid_dedupe"": ""enforced — zero same-CID rows"", ""provenance_hash"": ""sha256(evidence_text|evidence_url|CID) per row"", ""supersedes"": ""skill seed iran_organic_molecules_catalogue_verified_2026-08-25.csv""}"
molecule_name,common_name,name_variants,cas_number,pubchem_cid,alt_cids,cas_cid_conflict,inchi_key,molecular_formula,molecular_weight,canonical_smiles,organic_status,category,category_source,grade,supplier_name,supplier_platform,availability_status,evidence_url,evidence_text,identity_method,source_type,record_date,provenance_hash
Benzimidazole,Benzimidazole,,,5798,,,HYZJCKYKOHLVJF-UHFFFAOYSA-N,C7H6N2,118.14,C1=CC=C2C(=C1)NC=N2,confirmed_organic,organic_reagent,,,minatajhiz,telegram,listing_evidence_crawled_2026-08-23,https://t.me/minatajhiz/225,فروش ماده شیمیایی بنزایمیدازول واردات جدید از کمپانی مرک کد محصول: 821956 پکیج: 100gr برای کسب اطلاعات بیشتر با ما در ارتباط باشید @minatajhiz_aria Tell:66900058,ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,264acbcab2647bd363b33e7a55e29db2cbc8f1fa28df862a1ebb8c7547f23950
benzo[b][1]benzazepine-11-carboxamide,carbamazepine,benzo[b][1]benzazepine-11-carboxamide; carbamazepine; Carbamazepine,,2554,,,FFGPTBGBLSHEPO-UHFFFAOYSA-N,C15H12N2O,236.27,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,confirmed_organic,pharmaceutical_or_api,,,Rooz Darou; Temad,Iranian pharmaceutical product catalogue,product_page_listed_not_current_stock_verified,http://rouzdarou.com/products/%D9%82%D8%B1%D8%B5-%DA%A9%D8%A7%D8%B1%D8%A8%D8%A7%D9%85%D8%A7%D8%B2%D9%BE%DB%8C%D9%86-200,قرص کاربامازپین 200,PubChem name validation from supplier product title,seed_2026-08-24 + seed_2026-08-25,2026-08-23,5c792610805e8c17a3d236db6f5d342eec187e04a87d033f3c9c912f85277aab
benzoic acid,Benzoic acid,benzoic acid; Benzoic acid,65-85-0,243,,,WPYMKLBDIGXBTP-UHFFFAOYSA-N,C7H6O2,122.12,C1=CC=C(C=C1)C(=O)O,confirmed_organic,organic_reagent,,research,DigiShimi; TamadKala; Telegram: ChemIranSanat; Telegram: jahaneshimicom; Mojallali Group; telegram:chemgroup + Iran Petrochemical + Shimi Merck + https://shimimerck.ir/benzoic-acid.html,Iranian online chemical shops | Iranian online wholesale/lab shop | Iranian supplier Telegram catalogue|ai_normalized|li,listed_not_current_stock_verified | product_page_listed_not_current_stock_verified,https://iranpetrochemical.net/product/benzoic-acid/,benzoic acid | اسید بنزوئیک | بنزوئيك اسيد قطران شیمی | بنزوئیک اسید extra pure نوترون | بنزوئیک اسید lab دکتر مجللی | ... || benzoic acid,existing skill export | router_title_normalization,ai_model_fleet + live_web_catalogue + seed_2026-08-24 + seed_2026-08-25,2026-08-23,98a0b27d8e09e9f5145c893b3ce0765a2d41ece8d81b49c309d65a7acbde6588
"benzoic acid;N,N-dimethyl-2-[5-(1,2,4-triazol-1-ylmethyl)-1H-indol-3-yl]ethanamine",Rizatriptan Benzoate,"benzoic acid;N,N-dimethyl-2-[5-(1,2,4-triazol-1-ylmethyl)-1H-indol-3-yl]ethanamine; Rizatriptan Benzoate",,77997,,,JPRXYLQNJJVCMZ-UHFFFAOYSA-N,C22H25N5O2,391.5,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3.C1=CC=C(C=C1)C(=O)O,confirmed_organic,pharmaceutical_or_api,,research,BehChin Chemi Pharmed,Iranian supplier API/intermediate catalogue,supplier_catalogue_listed_not_current_stock_verified,https://www.behchinchemi.ir/en/our-products/active-pharmaceutical-ingredient,Rizatriptan Benzoate,supplier_table,seed_2026-08-24 + seed_2026-08-25,2026-08-23,7da051578bf4aef8a1f9bbe501bca3003c825e7cb40644593e8274fffe8e7d10
"Benzophenone-4,4'-dicarboxylic Acid","4,4'-Carbonyldibenzoic acid",,,590830,,,LFEWXDOYPCWFHR-UHFFFAOYSA-N,C15H10O5,270.24,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)C(=O)O)C(=O)O,confirmed_organic,organic_reagent,,,ChemIranSanat,telegram,listing_evidence_crawled_2026-08-23,https://t.me/ChemIranSanat/1823,"235885 Fluorochem 4,4'-Carbonyldibenzoic acid 25g 🔜 موجود و آماده تحویل ✅ شیمیران صنعت فقط اصلی ♾ موجودی و تنوع بی نظیر از برندهای معتبر 📱 سفارش کالا 👇 🆔 @ChemIranAdmin 🆔 @ChemIran1",ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,57b1247819ca20fcda233a0b627aa6a4954906ef78e89ed7b362c652c2415ce7
benzoyl benzenecarboperoxoate,Benzoyl peroxide,benzoyl benzenecarboperoxoate; Benzoyl peroxide; Benzoyl Peroxide,94-36-0,7187,,,OMPJBNCRMGITSC-UHFFFAOYSA-N,C14H10O4,242.23,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,confirmed_organic,organic_reagent,,industrial,Fardad Shimi; Telegram: Maran_Tejarat_Eshen + Shimi Merck,Iranian online lab-chemical shop | Iranian supplier Telegram catalogue|ai_normalized,listed_not_current_stock_verified | product_page_listed_not_current_stock_verified,https://shimimerck.ir/benzoyl-peroxide-801641-merck-germany.html,benzoyl benzenecarboperoxoate | بنزوئیل پراکسید MERCK | ... || benzoyl peroxide merck germany,existing skill export | router_title_normalization,ai_model_fleet + seed_2026-08-24 + seed_2026-08-25,2026-08-23,96e6fec942d1949a4191ac6d9aa7df43e28d5645922776e428f3767696ca685e
benzyl (2S)-pyrrolidine-2-carboxylate;hydrochloride,,,,2733413,,,NEDMOHHWRPHBAL-MERQFXBCSA-N,C12H16ClNO2,241.71,,confirmed_organic,organic_reagent,derived:supplier_platform,,Shimi Merck,ai_normalized,,https://shimimerck.ir/l-proline-benzyl-ester-hydrochloride.html,l proline benzyl ester hydrochloride,model_fleet+pubchem,ai_model_fleet,2026-08-27,8b80e7b0b676d4858d9121214e7e0f58312b08ebf7a7cc2629e2c2b494572987
benzyl benzoate,Benzyl benzoate,benzyl benzoate; Benzyl benzoate,120-51-4,2345,,,SESFRYSPDFLNCH-UHFFFAOYSA-N,C14H12O2,212.24,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,confirmed_organic,fragrance_or_aroma,,Shimi Merck,Shimi Merck + TamadKala + https://shimimerck.ir/benzyl-benzoate.html,Iranian online wholesale/lab shop|ai_normalized|live_supplier_catalogue,product_page_listed_not_current_stock_verified,https://shimimerck.ir/benzyl-benzoate.html,بنزیل بنزوات | بنزیل بنزوات برند dyc چین || benzyl benzoate,router_title_normalization,ai_model_fleet + live_web_catalogue + seed_2026-08-24 + seed_2026-08-25,2026-08-23,f272ebad0d4af99a2c9003c2f0855e446112a9539d53c307f942c225c3714f24
"benzyl N-[[(6aR,9S,10aR)-4,7-dimethyl-6,6a,8,9,10,10a-hexahydroindolo[4,3-fg]quinolin-9-yl]methyl]carbamate",mce,"benzyl N-[[(6aR,9S,10aR)-4,7-dimethyl-6,6a,8,9,10,10a-hexahydroindolo[4,3-fg]quinolin-9-yl]methyl]carbamate; mce",,28693,,,WZHJKEUHNJHDLS-QTGUNEKASA-N,C25H29N3O2,403.5,CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5,confirmed_organic,organic_reagent,derived:supplier_platform,,TamadKala,Iranian online wholesale/lab shop,product_page_listed_not_current_stock_verified,https://tamadkala.com/product/193299/فیلتر-کاغذی-ممبران-mce-قطر-47-میلی-متر,فیلتر کاغذی ممبران mce قطر 47 میلی متر,structured_pubchem,seed_2026-08-25,2026-08-25,b9de44c176d9a4d779c5d28b79bd795b7d3cb16e3bc45d2045e5fd878fe91693
"benzyl-[2-(2,6-dimethylanilino)-2-oxoethyl]-diethylazanium benzoate",Denatonium Benzoate,,,19518,,,VWTINHYPRWEBQY-UHFFFAOYSA-N,C28H34N2O3,446.6,CC[N+](CC)(CC1=CC=CC=C1)CC(=O)NC2=C(C=CC=C2C)C.C1=CC=C(C=C1)C(=O)[O-],confirmed_organic,organic_reagent,,,t.me/ChemIranSanat + t.me/chemgroup + telegram:chemgroup,Iranian supplier Telegram catalogue|ai_normalized,listing_evidence_crawled_2026-08-24,https://t.me/chemgroup/2342,✳️ تلخ ترین ماده جهان دناتونیوم بنزوات 🔹 این ماده تلخ ترین ماده ای است که تا کنون توسط بشر کشف شده است. این ماده نخستین بار در هنگام کار روی مشتقات «لیدوکائین» در آزمایشگاه توسط شرکت Macfarlan smith‌سنتر شد و به لحاظ مزه بسیار تلخی که داشت به عنوان تلخ کننده برای اجتناب از خورده شدن تصادفی یا عمدی ب,ai_normalised_listing+pubchem_confirmed,ai_model_fleet + seed_2026-08-24 + seed_2026-08-25,2016-10-25,3d647591a1dd2b78227ff841df9584030a0dbd42d7eeeb20065cf07f63d19203
"benzyl-dimethyl-[2-[2-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]ethoxy]ethyl]azanium chloride","benzyl-dimethyl-[2-[2-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]ethoxy]ethyl]azanium chloride","benzyl-dimethyl-[2-[2-[4-(2,4,4-trimethylpentan-2-yl)phenoxy]ethoxy]ethyl]azanium chloride",121-54-0,8478,,,UREZNYTWGJKWBI-UHFFFAOYSA-M,C27H42ClNO2,448.1,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],confirmed_organic,organic_reagent,derived:supplier_platform,,Mojallali Group,Iranian WooCommerce catalogue,product_page_listed_not_current_stock_verified,https://drm-chem.com/en/product/benzethonium-chloride-en/,Benzethonium chloride,cas_pubchem,seed_2026-08-25,2026-08-25,c9933ae855dd93484db4f069864a0ca84283f204afed7a0152a5ec291ee938a1
Betamethasone Sodium Phosphate,betamethasone sodium phosphate,"Betamethasone Sodium Phosphate; betamethasone sodium phosphate; disodium;[2-[(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl]-2-oxoethyl] phosphate",,65478,,,PLCQGRYPOISRTQ-LWCNAHDDSA-L,C22H28FNa2O8P,516.4,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COP(=O)([O-])[O-])O)C)O)F)C.[Na+].[Na+],confirmed_organic,pharmaceutical_or_api,,,Temad,web_catalogue,listing_evidence_crawled_2026-08-23,https://www.temad.com/product/gliclazide-2/,Betamethasone Sodium Phosphate,ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,648da25c3c1446d4b8e75589ca3e6e073a1dfca85c2d3a9047b2f16b83ae23a4
Betamethasone Valerate,betamethasone valerate,"Betamethasone Valerate; betamethasone valerate; [(8S,9R,10S,11S,13S,14S,16S,17R)-9-fluoro-11-hydroxy-17-(2-hydroxyacetyl)-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl] pentanoate",,16533,,,SNHRLVCMMWUAJD-SUYDQAKGSA-N,C27H37FO6,476.6,CCCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CO,confirmed_organic,pharmaceutical_or_api,,,Temad,web_catalogue,listing_evidence_crawled_2026-08-23,https://www.temad.com/product/hydrocodone-bitartrate-2/,Betamethasone Valerate,ai_resolved+pubchem,seed_2026-08-24 + seed_2026-08-25,2026-08-23,a8772f936c6fedecae401153af3710c3eaff03a50241376d21e2d14aa9c0b1aa
bis((2S)-2-[3-(6-amino-2-oxo-1H-pyrimidin-3-ium-3-yl)propanoylamino]-3-hydroxypropanoate);dihydrate,(II),bis((2S)-2-[3-(6-amino-2-oxo-1H-pyrimidin-3-ium-3-yl)propanoylamino]-3-hydroxypropanoate);dihydrate; (II),7783-85-9,139059712,,,PTPBHZGNAPRFJM-YVXDRTILSA-N,C20H32N8O12,576.5,C1=C(NC(=O)[N+](=C1)CCC(=O)NC(CO)C(=O)[O-])N.C1=C(NC(=O)[N+](=C1)CCC(=O)NC(CO)C(=O)[O-])N.O.O,confirmed_organic,organic_reagent,derived:supplier_platform,,Mojallali Group; ShimiMan,Iranian WooCommerce catalogue,product_page_listed_not_current_stock_verified,https://drm-chem.com/product/ammonium-ironii-sulfate-hexahydrate-laboratory/,آمونیوم آهن(II) سولفات هگزا هیدرات,structured_pubchem,seed_2026-08-25,2026-08-25,f07311672256da6379852cb81265979fd45604c65ef4e9b134698005dc4ec33d
"bis((4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide);ethanol;hydrate;dihydrochloride","bis((4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide);ethanol;hydrate;dihydrochloride",,24390-14-5,54686183,,,UHHHTIKWXBRCLT-VDBOFHIQSA-N,C46H58Cl2N4O18,1025.9,CCO.CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O.Cl.Cl,confirmed_organic,pharmaceutical_or_api,derived:supplier_platform,,telegram:ATRmedShop,public Telegram (seller_research),product_page_listed_not_current_stock_verified,https://t.me/ATRmedShop/738,Doxycycline hydrochloride | خرید داکسی سایکلین هیدروکلرید | قیمت داکسی سایکلین هیدروکلرید ‌‏⁧ ‌‌‏‌محصولات سیگما اصل را از ما بخواهید. 👇 واردات و فروش مواد شیمیایی سیگما 👇 ‌‌ ‌ ☎️ تلفن: ۰۲۱۶۶۳۶۱۵۴۳-۶۶۳۷۹۰۲۶-۰۲۱ ‌ 📱 موبایل: 09120549893 🌐 لینک محصول : https://atrmed.com/product/doxycycline-hydrochlorid,router_batch+pubchem,seed_2026-08-25,2026-08-25,971e32abc63148ed8653fca0ba5481c72e15419a13013f6d09340805586f083b
bis((Z)-4-hydroxypent-3-en-2-one);oxovanadium,Vanadium(IV) Oxide Acetylacetonate,bis((Z)-4-hydroxypent-3-en-2-one);oxovanadium; Vanadium(IV) Oxide Acetylacetonate,,11821519,,,FSJSYDFBTIVUFD-SUKNRPLKSA-N,C10H16O5V,267.17,C/C(=C/C(=O)C)/O.C/C(=C/C(=O)C)/O.O=[V],confirmed_organic,organic_reagent,,research,Telegram: minatajhiz + t.me/minatajhiz,Iranian supplier Telegram catalogue|telegram,listed_not_current_stock_verified,https://t.me/s/minatajhiz,bis((Z)-4-hydroxypent-3-en-2-one);oxovanadium,existing skill export,live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,b26fdaff564d424007b2b044e6b0b839e2f4435b67f75ab4560e5d4d76f184eb
"bis(2,5,8,11,18,21,24,27-octaoxatricyclo[26.4.0.012,17]dotriaconta-1(32),12(17),13,15,28,30-hexaen-14-yl)methanone",,,,4407643,,,SRBYLADAHJMEPC-UHFFFAOYSA-N,C49H62O17,923.0,,confirmed_organic,organic_reagent,derived:supplier_platform,industrial,t.me/IranChemicals,telegram,,https://t.me/s/IranChemicals,,seed,live_telegram_listing,2026-08-27,b2e3c15fc468b242d2633244766953985a50b23afa8c97705cb869280b631143
"bis(2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine);sulfuric acid",Streptomycin Sulfate,"bis(2-[(1R,2R,3S,4R,5R,6S)-3-(diaminomethylideneamino)-4-[(2R,3R,4R,5S)-3-[(2S,3S,4S,5R,6S)-4,5-dihydroxy-6-(hydroxymethyl)-3-(methylamino)oxan-2-yl]oxy-4-formyl-4-hydroxy-5-methyloxolan-2-yl]oxy-2,5,6-trihydroxycyclohexyl]guanidine);sulfuric acid; Streptomycin Sulfate",3810-74-0,19648,,,QTENRWWVYAAPBI-YCRXJPFRSA-N,C42H84N14O36S3,1457.4,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,confirmed_organic,pharmaceutical_or_api,,research,t.me/ATRmedShop + telegram:labshop; telegram:ATRmedShop,Iranian supplier Telegram catalogue|ai_normalized|telegram,listing_evidence_crawled_2026-08-24,https://t.me/ATRmedShop/581,Streptomycin sulfate | استرپتومایسین سولفات مناسب کشت سلول ‌‏⁧ ‌‌‏‌محصولات سیگما اصل را از ما بخواهید. 👇 واردات و فروش مواد شیمیایی سیگما 👇 ‌ ‌ ‌ ☎️ تلفن: ۰۲۱۶۶۳۶۱۵۴۳-۶۶۳۷۹۰۲۶-۰۲۱ ‌ 📱 موبایل: 09120549893 🌐 لینک محصول : https://atrmed.com/product/streptomycin-sulfate/?v=e067b3c6b979 #آثل_طب #مواد_ازم,ai_normalised_listing+pubchem_confirmed,ai_model_fleet + live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2016-04-26,8bbddf706de8bc7a9c56239f97f65abeab0b6089c4b7175a81acce6bb29a2a47
"bis(2-ethylhexyl) benzene-1,2-dicarboxylate",Di(2-ethylhexyl) phthalate,"bis(2-ethylhexyl) benzene-1,2-dicarboxylate; Di(2-ethylhexyl) phthalate; DOP",117-81-7,8343,,,BJQHLKABXJIVAM-UHFFFAOYSA-N,C24H38O4,390.6,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,confirmed_organic,organic_reagent,,industrial,Telegram: jahaneshimicom,Iranian supplier Telegram catalogue,listed_not_current_stock_verified,https://t.me/jahaneshimicom/109,"bis(2-ethylhexyl) benzene-1,2-dicarboxylate",existing skill export,seed_2026-08-24 + seed_2026-08-25,2026-08-23,9927f1ef2a11c3f32d0360f57d1f8b3dec292cf3759ca7c689ba283c24d4c6b7
Bis(2-ethylhexyl) phosphate,Bis(2-ethylhexyl) phosphate,Bis(2-ethylhexyl) phosphate; bis(2-ethylhexyl) hydrogen phosphate,,9275,,,SEGLCEQVOFDUPX-UHFFFAOYSA-N,C16H35O4P,322.42,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,confirmed_organic,organic_reagent,,research,t.me/minatajhiz + telegram:minatajhiz,telegram|telegram:minatajhiz,telegram_listing_evidence,https://t.me/s/minatajhiz,نام فارسی: بیس 2_ اتیل هگزیل فسفات نام ماده: Bis(2-ethylhexyl) phosphate مختصر: Bis(2-ethylhexyl) phosphate کد محصول مرک: 814181 واردات جدید مرک,structured_pubchem,live_telegram_listing + seed_2026-08-24 + seed_2026-08-25,2026-08-23,bc9868d8986b8bfe8f75c928854ac20e6bfce89e75501a40c2e3fc3b2ff97dd3
"bis(2-methylpropyl) benzene-1,2-dicarboxylate",Diisobutyl phthalate,"bis(2-methylpropyl) benzene-1,2-dicarboxylate; Diisobutyl phthalate",84-69-5,6782,,,MGWAVDBGNNKXQV-UHFFFAOYSA-N,C16H22O4,278.34,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,confirmed_organic,organic_reagent,,industrial,ArChem + Telegram: IranChemicals + https://archemco.com/our-product/plasticizer/diisobutyl-phthalate/ + t.me/IranChemicals,Iranian supplier Telegram catalogue|ai_normalized|live_supplier_catalogue,listed_not_current_stock_verified,https://t.me/IranChemicals/24941,"bis(2-methylpropyl) benzene-1,2-dicarboxylate || diisobutyl phthalate || 🔴 #فروش 

 🔴 با سلام خدمت همکاران عزیز 
مقداری از مواد مازاد مجموعه و دستگاه رو برای فروش گذاشتیم
 
 🔸 هموپلیمر h120 کیمیدار ۴ بشکه
 🔸 DIBPچسب اذر ۶۰ کیلو 
 🔸 Hpmc لندو ۲۲ کیلو 
 🔸 میکسر دو جداره استیل یک تنی دور ثابت",existing skill export,ai_model_fleet + live_web_catalogue + seed_2026-08-24 + seed_2026-08-25,2026-08-23,d6fd0fb5fad6bb982e39ff89f387df90077b721974d4c671d1fe10b0487168a1
bis(4-(methylamino)phenol);sulfuric acid,,,,5930,,,ZVNPWFOVUDMGRP-UHFFFAOYSA-N,C14H20N2O6S,344.39,,confirmed_organic,organic_reagent,derived:supplier_platform,,Shimi Merck,ai_normalized,,https://shimimerck.ir/metol-code-69750.html,metol code,model_fleet+pubchem,ai_model_fleet,2026-08-27,4c526d33c157c90fd2433184ec4a27ea6a121710b004c59fcfe0ead7f45b0f4e
bis(4-anilinobenzenesulfonate);barium(2+),bis(4-anilinobenzenesulfonate);barium(2+),bis(4-anilinobenzenesulfonate);barium(2+),6211-24-1,80342,,,IVCNVXFNTKXMCA-UHFFFAOYSA-L,C24H20BaN2O6S2,633.9,C1=CC=C(C=C1)NC2=CC=C(C=C2)S(=O)(=O)[O-].C1=CC=C(C=C1)NC2=CC=C(C=C2)S(=O)(=O)[O-].[Ba+2],confirmed_organic,organic_reagent,derived:supplier_platform,,Mojallali Group + Shimi Merck,Iranian WooCommerce catalogue|ai_normalized,product_page_listed_not_current_stock_verified,https://shimimerck.ir/barium-diphenylamine-sulfonic-acid.html,Barium diphenylamine sulfonate || barium diphenylamine sulfonic acid,cas_pubchem,ai_model_fleet + seed_2026-08-25,2026-08-25,debfdfc7cd71bbd45231f9cbd2c66fac3b9dcbc09bcc04492cf78075813c694e
bis(4-hydroxyphenyl)methanone,bis(4-hydroxyphenyl)methanone,,611-99-4,69150,,,RXNYJUSEXLAVNQ-UHFFFAOYSA-N,C13H10O3,214.22,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)O)O,confirmed_organic,organic_reagent,derived:supplier_platform,,telegram:ChemIranSanat,public Telegram (seller_research),product_page_listed_not_current_stock_verified,https://t.me/ChemIranSanat/1873,"Naphthalene-1,4-dicarboxylic acid | 210972 Fluorochem Naphthalene-1,4-dicarboxylic acid 25g 🔜 موجود و آماده تحویل ✅ شیمیران صنعت فقط اصلی ♾ موجودی و تنوع بی نظیر از برندهای معتبر 📱 سفارش کالا 👇 🆔 @ChemIranAdmin 🆔 @ChemIran1",router_batch+pubchem,seed_2026-08-25,2026-08-25,ced4746061501141a667184d3a8cd41bba3aedf466f35afc5d314ed7d2ce6af7
bis(6-methylheptyl)phosphinic acid,,,,13629073,,,GBNVBFGHGMAMDH-UHFFFAOYSA-N,C16H35O2P,290.42,,confirmed_organic,organic_reagent,derived:supplier_platform,,Shimi Merck,ai_normalized,,https://shimimerck.ir/buy-diisooctylthiophosphinic-acid-sigma-aldrich.html,buy diisooctylthiophosphinic acid sigma aldrich,model_fleet+pubchem,ai_model_fleet,2026-08-27,944d3009bf69725276e38b01e8b247ff6d13de9d3812a9408eb6602fddd12bd8
